,0,1,2,3
3418,2020.03.27.,뉴시스,"㈜무학, 경남도에 살균소독제 3만6200병 기탁","이 소독제는 소주 원료인 발효주정(에탄올 59%)을 패트병에 넣은 분사형 살균소독제로, 손 소독 및 실내 환경... 최재호 무학 회장은 ""코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를..."
3419,2020.03.27.,한국경제,[마켓인사이트]양극화 심화하는 소주 시장…'진로이즈백' 메가히트에 쪼그라드...,"하이트진로와 롯데칠성음료 등 대기업 2곳과 무학, 금복주 등 지역 소주 업체 7곳이 경쟁하고 있다. 국내 주류 시장은 경제 여건과 소비 패턴 변화에 따라 수요가 변해왔다. 최근엔 삶의 질을 추구하는 소비 성향이..."
3420,2020.03.27.,한국정경신문,"[코로나19] 어려울때 필요한 곳에 잘 써주세요..㈜무학, 경남도에 ‘살균소독...",이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손 소독?등... 최재호 무학 회장은 “코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를...
3421,2020.03.27.,CNB뉴스,"무학, 경남도에 코로나19 살균소독제 3만6200병 전달",이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손 소독 및... 최재호 무학 회장은 “코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를...
3422,2020.03.27.,위클리오늘,"㈜무학, 경남도에 코로나19 방역물품 '살균소독제' 전달","이날 전달된 소독제는 소주 원료인 발효주정을 페트병에 넣은 분사형 살균소독제로 손 소독 및 실내 환경... 최재호 무학 회장은 ""코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를..."
3423,2020.03.27.,매일신문언론사 선정,"""장관출신인 제가…"" 이재용 후보 옥상 소동 30대 구조",중남구 지역위원장이다. 선거캠프 등에 따르면 이 후보는 그를 난간에서 낚아채 구조한 뒤 구급차 이송을 도왔다. 구조 당시 이 남성은 소주 2병가량을 마신 뒤 자해 소동까지 벌인 것으로 나타났다. 이 후보 측 관계자는...
3424,2020.03.27.,머니투데이,"㈜무학, 경남도에 코로나19 방역물품 전달",이날 전달한 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손 소독 및... 최재호 무학 회장은 “코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를...
3425,2020.03.27.,오마이뉴스,"(주)무학, 살균소독제 3만 6200병 경남도에 기탁","경남도는 ""이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손... 최재호 무학 회장은 ""코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를..."
3426,2020.03.27.,부산일보,"㈜무학, 코로나19 확산방지 위해 살균소독제 경남도에 전달",경남도 제공 경남지역 주류 제조업체인 ㈜무학(회장 최재호)이 27일 코로나19 확산 방지를 위해 살균소독제 3만 6200병을 경남도에 전달했다. 이날 전달된 소독제는 소주 제조원료인 발효주정(에탄올 59%)을 페트병에 넣은...
3427,2020.03.27.,뉴스1,"무학, 경남도에 코로나 방역물품 ‘살균소독제’ 3만6200병 전달",이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병(500㎖)에 넣은 분사형 살균소독제로 손... 최재호 무학 회장은 “코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를...
3428,2020.03.27.,쿠키뉴스,"무학, 경남도에 살균소독제 3만6000여병 전달","이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손 소독 및... 최재호 무학 회장은 ""코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를..."
3429,2020.03.27.,국민일보,"㈜무학, 살균소독제 36000병 경남도에 전달",이날 전달된 소독제는 소주 원료인 발효주정(에탄올 59%)을 페트병에 넣은 분사형 살균소독제로 손 소독 및... 최재호 무학 회장은 “코로나19 확산으로 어려움을 겪고 있는 지역사회에 힘을 보태기 위해 살균소독제를...
3430,2020.03.27.,YTN,[뉴스앤이슈] G20 화상 정상회의...'코로나19 공조' 속도,"이렇게 적대적 관계로 가는데 외교적 차원에서 공조한다면 한중일이 동시에 우리 지역에서의 바이러스를... 그렇기 때문에 문재인 대통령의 소주성이라든지 그런 이념과 관련된 경제정책이라고 표현되는데, 일부에서는...."
3431,2020.03.27.,경남도민신문,"㈜무학, 통영시에 '코로나19' 피해지원 성품기탁","기탁된 성품은 무학의 주류제조기술을 기반으로 소주원료(발효주정)를 사용한 에탄올 59%의 살균소독제로... 이날 기탁식에 참석한 이수능 ㈜무학 사장은 ""경남도민이 살아야 우리 기업들도 같이 상생한다""며 ""지역사회의..."
3432,2020.03.27.,경남도민신문,㈜무학 사천시에 분사형 살균소독제 기탁,살균소독제 1병에 들어간 에탄올은 소주 5~6병 분량이다. 이번에 기부한 분사형 살균 소독제는 사용 편의를 위해 500㎖ 패트병에 담은 것으로 기구 등 손에 닿은 각종 물건을 소독하는데 사용할 수 있다. 지역 향토기업인...
3433,2020.03.27.,데일리안언론사 선정,"[코로나19] ‘사회적 거리두기’ 여파…주류산업, 도미노 셧다운 위기","특히 코로나19 확진자가 대규모 확산한 대구·경북지역 등 특별관리지역 유흥시장 매출은 70% 이상 급감한... 단골 주류 메뉴인 ‘소맥’ 소비가 크게 떨어졌고, 소주와 맥주 판매량이 줄면서 매출에 직격탄을 맞았다. 2015년..."
3434,2020.03.26.,낚시춘추,경남 남해 미조_범섬 원투낚시 섬에선 돌가자미도 특대가 낚이는구나,선장님 말씀이 오늘은 수온이 9도로 올겨울 들어 미조 지역 최저 수온이라고 한다. 그래서인지 낚시를... 우리는 준비해온 편육을 안주로 소주를 한잔하고 따뜻한 햇살 아래 잠시 눈을 붙였다. 참갯지렁이와 청갯지렁이를...
3435,2020.03.26.,한국경제,"무학그룹, 살균소독제 기부…신제품 '청춘'으로 소주시장 공략","일반 소주와 구분되는 용기를 사용했으며, 병뚜껑과 외부 상표에 회사명이나 주류제품을 연상할 수 있는 명칭을 일절 사용하지 않았다. 최재호 회장은 “코로나19 확산으로 지역은 물론 전 국민이 두려움과 어려움을..."
3436,2020.03.26.,헤럴드경제,"“트로트로 힘든 시절 이겨냈죠”, 박재홍 회장의 유별난 예술 사랑[피플앤스...",박 회장은 “소주를 미리 마시고 노래교실에 간 적도 있었다”고 회상했다. 하지만 “지금은 수강생들과... 2012년 5월 박 회장을 주축으로 광주·전남지역의 건설 부문 최고경영자(CEO)들이 의기투합해 ‘CM밴드’를 만든...
3437,2020.03.26.,헤럴드경제,“집은 국민 삶의 근본…일방통행 규제가 능사 아니다” [피플앤스토리],그의 현장형 리더십이 빛을 발하면서 영무건설은 광주지역 아파트 건설사를 넘어 전국적인 관급공사를... 박 회장은 “소주를 미리 마시고 노래교실에 간 적도 있었다”고 회상했다. 하지만 “지금은 수강생들과 허물없이...
3438,2020.03.26.,한겨레,“몽지람M9로 건배할 수 있다면 누구나 시진핑급”,"쓰양의 양하대곡(洋河大曲), 쓰훙의 쌍구대곡(雙溝大曲)은 경쟁이 치열했는데, 장쑤성 정부가 ‘소주’(蘇酒·장쑤 지역 술의 통칭)의 경쟁력 강화를 위해 두 회사를 합병해 강소양하주창고분유한공사(소주집단)라는..."
3439,2020.03.26.,뉴스워치,"편의점·이커머스 업계, 코로나19 악재에도 '역전승'…'배달서비스·초저가 전...","이 기간동안 맥주는 전년 동기 대비 7.9%, 소주는 13.3%, 와인은 31.1% 증가했으며, 냉장 안주도 23.8% 매출이... GS25는 지난해 요기요 배달앱과 손잡고 강남지역 10곳 점포에서 배달서비스를 시범적으로 운영해오다가..."
3440,2020.03.26.,톱스타뉴스,밀양 코로나19 극복 이웃돕기 손길 잇따라,뉴시스에 따르면 경남 밀양지역에서 지난 4일 이후 신종 코로나바이러스 감염증(코로나19) 마지막 확진자... 되고자 소주 원료 발효주 정으로 제작한 500mL 살균소독 2000병을 관내 저소득층과 코로나19 피해 가구 등을 위해...
3441,2020.03.26.,뉴시스,밀양 코로나19 극복 이웃돕기 손길 잇따라,경남 밀양지역에서 지난 4일 이후 신종 코로나바이러스 감염증(코로나19) 마지막 확진자 발생 이후... ㈜무학에서도 코로나19 사태로 인한 국가 위기 상황을 지켜보고만 있을 수 없어 조금이나마 도움이 되고자 소주 원료...
3442,2020.03.26.,SK브로드밴드,"[티브로드][부산][포토뉴스] (주)무학, 교육청에 살균소독제 전달",주식회사 무학이 소주원료 살균소독제 4천 개를 부산시교육청 에 전달했습니다. 소독제는 부산지역 긴급돌봄 유치원 200곳에 20개씩 전달 될 예정입니다. 티브로드 부산뉴스 장동원() 기자
3443,2020.03.26.,헤드라인제주,"제주 보리, 밀, 귀리 재배의 역사","한국을 비롯한 동양에서는 주로 식량으로 쓰며 그밖에 소주·맥주·된장·고추장을 만들고 있다. 우선... 보리, 밀, 귀리 등 맥류는 논토양이 부족한 제주지형 여건에 따라 건조지역에 강한 밭농사의 주요 농작물로..."
3444,2020.03.26.,중부일보,2020년 3월 26일(목) 전국 주요 신문 톱뉴스,"108개지역 도시재생 ▲ 전자신문 = 삼성전자 'D램 초격차' 확대…""EUV로 미세공정 한계 돌파"" ▲ 한국경제... 중부매일 = 소주 1∼2잔만 마셔도 'S자형 음주단속' 걸린다 ▲ 충청일보 = 오늘부터 후보자 등록…본선 레이스..."
3445,2020.03.26.,경남도민신문,기고-음주운전 근절은 시민의식이 중요,이처럼 강화된 음주운전 처벌기준이 소주 1~2잔도 음주운전으로 적발 될수 있다는 사실을 명심해야 할... 창원서부경찰서에서는 유흥가 및 음주취약지역순찰을 강화하고 30분~1시간 단위의 선별적 음주단속을 실시하여...
3446,2020.03.26.,경남도민신문,"㈜무학, 합천군에 살균소독제 기탁","한편 ㈜무학에서는 지난 9일 소주 원료 주정(알코올95%)으로 살균소독제 75톤(4억5000만원)을 만들어 부산, 울산, 경남지역 지자체에 기부중이며, 추가로 25톤(1억5000만원 상당)을 제작해 부울경 지자체와 교육청, 군부대..."
3447,2020.03.26.,뉴데일리,[충청브리핑] 대전 휘젓고 다닌 27번 확진자…슈퍼전파 ‘긴장’,"…교육부, 온라인 개학 검토 ◇중부매일 -소주 한 두 잔만 마셔도 ‘S자형 음주단속’ 걸린다... 접는다” … 지역구 유권자·당원에도 감사 맹정섭·임해종도 불출마 … 민주당 표 분산 우려 덜어 청주 흥덕 김양희..."
3448,2020.03.26.,연합뉴스,공장 가동 중단·급여 반납…충청권 기업도 코로나19 비상 체제,대전과 충남지역 기업들은 공장 가동을 일부 중단하고 임원 급여도 반납하는 등 코로나19 비상 경영체제에... 충청권 대표 향토기업인 맥키스컴퍼니는 소주 '이제우린'을 주중 닷새 중 이틀만 생산하고 있다. 회식과...
3449,2020.03.26.,연합뉴스,[전국 주요 신문 톱뉴스](26일 조간),"108개지역 도시재생 ▲ 전자신문 = 삼성전자 'D램 초격차' 확대…""EUV로 미세공정 한계 돌파"" ▲ 한국경제... 중부매일 = 소주 1∼2잔만 마셔도 'S자형 음주단속' 걸린다 ▲ 충청일보 = 오늘부터 후보자 등록…본선 레이스..."
3450,2020.03.26.,데일리안언론사 선정,[코로나19] 지역 막걸리 업체들 봄 축제 취소에 '존폐위기',"이 때문에 지역축제는 해당 지역 전통주를 알릴 수 있는 주요 홍보수단으로 활용돼 왔다. 방문객이 특산물과... 소주, 맥주, 와인처럼 유통기한이 없거나 상대적으로 긴 주류와 달리 유통기한이 짧은 막걸리는 장기간..."
3451,2020.03.26.,경남매일신문,방역물품 부족 지역사회에 힘 보탭니다,"종식되어 지역민 모두가 활기를 되찾기를 바란다""고 전했다. 한편, ㈜무학에서는 지난 9일 소주 원료 주정(알코올 95%)으로 살균소독제 75톤(4억 5천만 원)을 만들어 부산, 울산, 경남지역 지자체에 기부 중이며, 추가로..."
3452,2020.03.26.,파이낸셜뉴스,"한라산소주, 제주4.3 동백 에디션 출시…위령제 제주 기증",제주대표 향토기업 ㈜한라산소주(대표이사 현재웅)가 제주4·3 72주년을 맞아 출시한 '한라산 소주 동백... 향토기업으로서 지역경제 활성화 와 지역상권 안정화를 위해 지속적으로 노력하겠다”고 말했다. 양조훈...
3453,2020.03.26.,경남일보,"㈜무학, 통영시에 소독제 지원","기탁된 성품은 무학의 주류제조기술을 기반으로 소주원료(발효주정)를 사용한 에탄올 59%의 살균소독제로... 이날 기탁식에 참석한 이수능 ㈜무학 사장은 ""도민이 살아야 우리 기업들도 같이 상생한다""며 ""지역사회의..."
3454,2020.03.25.,세계일보언론사 선정,"황교안 ""'n번방' 사건 가입 회원 처벌? 법률적으로 전혀 불가능한 것 같진 않...","황 대표는 통합당이 사실상 지역구 공천을 마무리했지만, 호남 28개 지역구 가운데 18곳의 공천이 이뤄지지... 황 대표는 ""'소주성'(소득주도성장)은 반드시 바꿔야 한다""고 주장했다. ""외국에서 우리 원전을 도입하겠다고..."
3455,2020.03.25.,대구신문,"""미래한국당 공천, 선 넘은 논의 없었다""","김무성 의원의 광주 출마의사에 대해선 ""출신 지역이나, 그동안 경력이나, 해당 지역에서의 활동 상황, 이런... 황 대표는 ""'소주성'(소득주도성장)은 반드시 바꿔야 한다""고 주장했다. ""외국에서 우리 원전을 도입하겠다고..."
3456,2020.03.25.,포쓰저널,중국 공장 다시 돈다...현대기아차·삼성·SK·LG·한화 등 속속 정상화,북경·창저우·중경·상해·무석·강소 지역에 위치한 공장들도 정상가동에 들어갔다. 현대기아차 중국 생산량에 맞춰 부품 생산을 조절하고 있다. 현대제철은 2월 중순부터 중국 내 소주·강소·북경·중경·천진 등...
3457,2020.03.25.,파이낸셜뉴스,"제주도의회, ‘지역상생’ 없는 신세계면세점 제동","이들은 “제주지역에서 지역상권 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 매출과 이익을 벌어들인 대기업 신세계가 지역사회를 위한 공헌활동에는 유독 인색한 행태를 보여왔다”며..."
3458,2020.03.25.,국제뉴스,"㈜무학, 사천시에 분사형 살균소독제 기탁",에탄올은 소주 5~6병 분량이다. 이번에 기부한 분사형 살균 소독제는 사용 편의를 위해 500㎖ 패트병에 담은 것으로 기구 등 손에 닿은 각종 물건을 소독하는데 사용할 수 있다. 지역 향토기업인 무학은...
3459,2020.03.25.,제민일보,"[와이드] ""편법 논란 중심에 상생없이 제주사업 진출확장만 혈안""","특히 양 의원은 ""신세계그룹은 제주 최초 대형 체인마트인 '이마트', 제주 생명수를 원료화한 '제주소주', 지역 커피숍을 잠식한 '스타벅스'에 이르기까지 제주에서 다양한 사업을 영위하면서도 지역사회 공헌은..."
3460,2020.03.25.,디트뉴스24,세계 4대 진미 이베리코 베요타전문점 '금성육가공 십일월',돼지고기는 주머니 사정이 넉넉지 않아도 불판 위에 고기 몇 점 올려 소주 한 잔 곁들이고 있으면 이 세상... 이베리코는 스페인 이베리아반도를 중심으로 산간 지역에서 사육되는 토종 흑돼지다. 스페인 전통음식인 하몬...
3461,2020.03.25.,에너지경제,"부산시교육청-무학, 소주원료 살균소독제 유치원 전달","㈜무학이 코로나19로 인한 지역사회 감염을 예방하기 위해 26~27일 이틀간 부산지역 긴급돌봄을 하고 있는 유치원 200곳에 각각 20개씩 전달하고, 사용방법 등을 직접 설명한다. 김석준 교육감은 ""코로나19의 전국적인..."
3462,2020.03.25.,뉴제주일보,"제주민생경제포럼 ""신세계 면세점 진출, 도민 상생 방안부터 마련해야""","포럼은 이날 성명을 통해 ""소상권 상공 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 이익을 벌어들인 신세계는 도민 사회의 공론절차도 무시한 채 면세점 사업 진출을 공식 선언하며..."
3463,2020.03.25.,헤드라인제주,"한라산소주, 4.3유족회.평화재단에 동백 에디션 기증","한라산소주는 또 마을별 4·3위령제 등에 지원할 계획으로 소주 1000병을 기증했다. 현재웅 대표는 ""최근 코로나 19 사태로 4‧3희생자추념식 및 지역 위령제들이 축소되는 등 어려움이 많은 것으로 알고 있다""며..."
3464,2020.03.25.,미디어제주,"""제주 지역 면세점 시도 신세계 도민 상생 방안부터 마련해야""","또 ""도내 소상공 상권 붕괴를 초래한 대형마트 및 지역 생명수를 이용한 소주 사업으로 막대한 이익을 벌어들인 대기업 신세계가 제주 사회를 위한 공헌 활동에는 인색한 행태를 보인 것도 모자라 최근 도민 사회의..."
3465,2020.03.25.,신아일보,㈜무학 “코로나19 예방 위해 사용해 달라”,"한편, ㈜무학에서는 지난 9일 소주 원료 주정(알코올95%)으로 살균소독제 75t(4억5000만원  상당)을 만들어 부산, 울산, 경남지역 지자체에 기부중이며, 추가로 25t(1억5000만원 상당)을 제작해 부산, 울산, 경남지역..."
3466,2020.03.25.,쿠키뉴스,"사천시, (주)무학 분사형 살균소독제 2000병 기탁",살균소독제 1병에 들어간 에탄올은 소주 5~6병 분량이다. 이번에 기부한 분사형 살균 소독제는 사용 편의를 위해 500㎖ 패트병에 담은 것으로 기구 등 손에 닿은 각종 물건을 소독하는데 사용할 수 있다. 지역 향토기업인...
3467,2020.03.25.,뉴시스,"통합당 ""文정권, 돈 푸는데 선수…헬리콥터머니로 매표""(종합2보)","돌아온 소주성(소득주도성장)이다""라고 비꼬았다. 이어 ""이재명식 포퓰리즘은 미래세대에게 부담을 전가할... 이밖에 정병국 선대위 인천·경기권역위원장은 ""민주당은 253곳 지역구 가운데 63.2%에 달하는 160명을 86세대로..."
3468,2020.03.25.,이투데이,"황교안 “코로나19 ‘경제쇼크’, 국민채권 발행으로 자금 공급해야”","황 대표는 ""'소주성'(소득주도성장)은 반드시 바꿔야 한다""고 주장했다. ""외국에서 우리 원전을 도입하겠다고... 황 대표는 통합당이 사실상 지역구 공천을 마무리했지만, 호남 28개 지역구 가운데 18곳의 공천이 이뤄지지..."
3469,2020.03.25.,헤드라인제주,"""신세계면세점, 편법.반칙으로 도민 우롱...엄중한 경고""","또 ""제주 지역에서 소상공 상권 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 매출과 이익을 벌어들인 대기업 신세계는 제주 지역사회를 위한 공헌 활동에는 유독 인색한 행태를 보여왔다""며..."
3470,2020.03.25.,BBS NEWS,"제주민생경제포럼 ""신세계 면세점 제주 진출, 도민 상생협력 방안이 먼저""","포럼은 특히 ""제주지역에서 소상공 상권 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 매출과 이익을 벌어들인 대기업이 도민 사회의 공론절차를 무시한 채 면세점 사업 진출은 야욕적인 사업..."
3471,2020.03.25.,뉴스제주,"""면세점 꼼수 진출 신세계, 이기적 행태만""","의회포럼은 신세계 그룹을 두고 ""제주지역에서 소상공 상권 붕괴를 초래하는 대형마트를 운영했고, 제주 지하수를 이용한 소주 산업으로 막대한 매출과 이익을 벌어들인 기업이지만 유독 지역사회를 위한 사회공헌 활동엔..."
3472,2020.03.25.,뉴스1,"""면세점? 상생협력 먼저""…제주도의회, 신세계에 연일 맹공","신세계는 제주 최초 대형 체인마트인 '이마트', 제주 생명수를 원료화한 '제주소주', 지역 커피숍을 잠식한 '스타벅스'에 이르기까지 제주에서 다양한 사업을 영위하면서도 지역사회 공헌은 전무하다시피 했다""고..."
3473,2020.03.25.,국제뉴스,"""신세계 면세점, 첫걸음부터 편법""...""사업 확장 혈안""","제주민생경제포럼은 ""제주 지역에서 소상공 상권 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 매출과 이익을 벌어들인 대기업 신세계는 제주 지역사회를 위한 공헌..."
3474,2020.03.25.,헤드라인제주,"㈜한라산소주, 혈액 수급난 해소 임직원 헌혈 운동","한라산소주 관계자는 ""제주지역 방역용 알코올 기부, 마스크 기부 등 제주 지역의 코로나19 위기 극복을 위한 사회공헌 활동에도 적극적으로 나서고 있다""고 말했다. 한편, 한라산소주는 제주와 함께 성장해온 제주 대표..."
3475,2020.03.25.,스카이데일리,"통합당, 지역구 4곳 공천 취소… 또다시 공천갈등 골머리","앞서 통합당 최고위는 해당 지역구의 경우 후보자 경쟁력, 신상, 경선 방식 등에 문제가 있다며... 이어 “(현 정권은) 소득주도성장(소주성)을 고집하다 곳곳에서 사고를 일으켰다”며 “최근 더불어민주당(민주당)에서..."
3476,2020.03.25.,제주도민일보,편법 '신세계' 면세점 제주 진출은...'도민 우롱',"특히 이들은 ""제주 지역에서 소상공 상권 붕괴를 초래한 대형마트 운영, 지역 생명수를 이용한 소주 사업으로 막대한 매출과 이익을 벌어들인 대기업 신세계는 제주 지역사회를 위한 공헌 활동에는 유독 인색한 행태를..."
3477,2020.03.25.,연합뉴스,"황교안, 미래한국 공천명단 재배치에 ""선 넘은 논의 없었다""(종합)","황 대표는 통합당이 사실상 지역구 공천을 마무리했지만, 호남 28개 지역구 가운데 18곳의 공천이 이뤄지지... 황 대표는 ""'소주성'(소득주도성장)은 반드시 바꿔야 한다""고 주장했다. ""외국에서 우리 원전을 도입하겠다고..."
3478,2020.03.25.,베타뉴스,[하동군 브리핑] 피톤치드 내뿜는 옥종 편백 숲길 걸어요 등,"옥종 편백 숲길은 편백나무 목계단, 우드칩, 흙길, 벤치·평상 등 휴식공간과 함께 안내소주변에는... ◆ 하동지역 축산단체 사랑나눔 실천 앞장 하동지역 축산단체들이 지역인재 육성을 위한 장학기금을 기탁하고..."
3479,2020.03.25.,에이블뉴스,미지의 세계를 개척하고자,"지역 장애인복지관 등에 문의하면 핸드레일을 설치해 주는데 안 해 보았을까. “그런 방법이 있다는 것도 잘... “저는 어찌나 한국 소주가 먹고 싶든지, 미칠 지경이었습니다.” 얼마 후에 한국에서 온 관광객이 소주 한..."
3480,2020.03.25.,세계일보,"금복주, 방역 알코올 60t 기부… 방역 봉사도 펼쳐",금복주 제공 대구·경북지역 소주업체 금복주가 신종 코로나바이러스 감염증(코로나19) 예방 및 확산 방지를 위해 알코올 기부와 함께 방역 봉사활동을 펼쳤다. 24일 회사 측에 따르면 지난 10일 방역 소독용으로 사용할...
3481,2020.03.25.,경북일보,[아침광장] 나라의 예(禮),"흔히 고전(古典)을 두고 시대와 지역을 뛰어넘는 감동을 주는 책이라고 합니다만, 변화의 속도가 워낙 빠른... 그때 그 아저씨가 한 젊은이를 데려와서 소주 한 잔을 기울이며 하시던 이야기가 생각납니다. ""제 정신으로는..."
3482,2020.03.24.,광주매일신문,[장갑수와 함께 걷는 길]‘세상에서 가장 행복한 나라’ 부탄,"따뜻한 남부지역에서는 감귤류를 비롯해 바나나, 파인애플, 망고 같은 열대과일이 자라고, 중앙부... 아라는 우리나라 안동소주처럼 내려서 만든 술인데, 40도 쯤 될 것 같다. 술은 독해서 정종처럼 따뜻하게 데우고..."
3483,2020.03.24.,국제신문,"연제구, 알코올 소독제 무료 나눔 행사 열어",이번에 배부한 알코올 소독제는 지역 향토기업인 대선소주로부터 기증받은 알코올이다. 대량으로 기증받은 소주 원료인 알코올을 1리터 페트병에 나눠 담는 작업은 그 전날 이성문 구청장을 비롯해 직원 50여 명이 구청...
3484,2020.03.24.,베타뉴스,"[합천군 브리핑] 무학, 살균소독제 1,000개 기탁","종식돼 지역민 모두가 활기를 되찾기를 바란다”고 전했다. 한편, ㈜무학에서는 지난 9일 소주 원료 주정(알코올95%)으로 살균소독제 75톤(4억5000만원)을 만들어 부산, 울산, 경남지역 지자체에 기부중이며, 추가로 25톤..."
3485,2020.03.24.,부산일보,"연제구, 알코올 소독제 무료 나눔 행사 열어",이번에 배부한 알코올 소독제는 지역 향토기업인 대선소주로부터 기증받은 알코올이다. 대량으로 기증받은 소주 원료인 알코올을 1리터 페트병에 나눠 담는 작업은 그 전날 이성문 구청장을 비롯해 직원 50여 명이 구청...
3486,2020.03.24.,글로벌E,"양영식 제주도의원, 정용진 '탐욕' 맹비난...신세계면세점은 제주 불청객?","“제주 진입 전 지역 환원대책 세워라” ""도민 혈세로 운영하는 제주관광공사 시내면세점 적자로 철수할 판"" ""이마트·제주소주·스타벅스 등 제주서 돈 벌어가며 지역사회 공헌 전무"" ""신세계 무혈입성, 대기업..."
3487,2020.03.24.,이투데이,"[소비자유통대상_소비자만족] 하이트진로 테라, 4억5600만 병 판매 짜릿한 돌...","이투데이=유현희 기자 | 테라 하이트진로는 국내 최초의 소주회사와 맥주회사가 합병해 탄생한 기업이다.... 세계 공기질 부문 1위 지역에서 수매한 맥아만을 100% 사용하고, 발효 공정에서 자연 발생하는..."
3488,2020.03.24.,매일신문언론사 선정,[이화섭의 아니면말고!] '코로나' 시국에도 살아남은 '미스터트롯',"'개점휴업'이라고 하고 싶어도 문을 열어야 개점휴업일텐데 지금 대구지역 CGV는 모두 문을 닫은 상태구요... 술집에서 소주잔 기울이면서 볼 '미스터트롯'을 집에서 맥주캔 따면서 보는 상황이 됐고, 이 때문에 옆에 있는..."
3489,2020.03.24.,티티엘뉴스,[비주얼 뉴스] 건강하고 달콤하게 즐기는 봄! 호텔가 봄 미식 향연 ‘풍성’,식재료와 지역 특산품을 활용한 이색 메뉴를 선보인다. 스타트하우스에서는 기장 멸치회 무침과 미나리... 롯데호텔제주는 제주 대표 소주인 한라산과 한라봉 유채꽃에서 추출한 유채꿀이 들어간 시그니처 칵테일...
3490,2020.03.24.,한국강사신문,"서빙은 셀프, 성공은 함께, 거품을 뺀 사계진미숯불닭갈비로 성공창업 비결 입...","이 모든 것이 1만 4천 5백 원에 무한리필 되며 주류인 생맥주의 소주도 단돈 5천 원에 무제한 제공된다. 최... 크며, 지역 맛집마니아들도 자청하여 '닭갈비 뷔페'가 문을 연다는 것을 알아낸다고 한다. 요식업경험이 농축된..."
3491,2020.03.24.,뉴시스,"“신세계 면세점, 제주 진입 전 지역 환원대책 세워라”","양영식 제주도의원은 이날 오후 도의회에서 열린 제380회 임시회 5분 자유발언을 통해 “신세계그룹은 이마트를 비롯해 제주소주, 스타벅스에 이르기까지 제주지역에서 다양한 사업을 영위하면서도 지역사회 공헌은..."
3492,2020.03.24.,뉴스1,"""신세계 제주 면세점 진출? 지역환원 없다면 과감히 제동""","신세계그룹은 제주 최초 대형 체인마트인 '이마트', 제주 생명수를 원료화한 '제주소주', 지역 커피숍을 잠식한 '스타벅스'에 이르기까지 제주에서 다양한 사업을 영위하면서도 지역사회 공헌은 전무하다시피 했다""고..."
3493,2020.03.24.,베타뉴스,"[거창군 브리핑] 거창군, ‘드라이브 스루’로 장난감 대여 서비스 시행 등","무학에서 기부한 소독제는 코로나 확산방지를 위해 소주의 원료인 발효주정을 이용해 특별 제작한 것으로... ◆ 거창군, 소상공인 상·하수도 사용료 50% 감면 추진 거창군은 코로나19로 인한 지역경제 침체에 따라..."
3494,2020.03.24.,위클리오늘,"㈜무학, 코로나 19 극복 500ml 살균소독제 1000개 기탁","소독제는 소주 원료인 발효주정 500ml를 페트병에 넣은 것으로 개별 포장이 되어있어 동봉된 분무기만 연결하면 바로 사용할 수 있도록 제작됐다. 이수능 대표이사는 ""방역물품 부족으로 어려움을 겪는 지역사회에 힘을..."
3495,2020.03.24.,스포츠조선,"호텔업계, 제철 메뉴에 컬러풀 디저트까지…잃어버린 봄 입맛 찾아볼까",식재료와 지역 특산품을 활용한 이색 메뉴를 선보인다. 스타트하우스에서는 기장 멸치회 무침과 미나리... 롯데호텔제주는 제주 대표 소주인 한라산과 한라봉 유채꽃에서 추출한 유채꿀이 들어간 시그니처 칵테일...
