,0,1,2,3
531,2020.11.24.,톱스타뉴스,"""라방 한 번 해요""…성시경, 인스타그램 라이브방송-라디오 출연 예고","이어 ""고기누룽지에 버터추가 위스키 플람베 푸틴소스 넣고 후추후추 트러플 허니 라임즙 코코넛 밀크 섞어줬어요. 소스만 먹으면 좀 달고 짜지만 고기랑 함께하면 풍미가 팍 터집니다. 죄책감을 위한게 아니고 당근..."
532,2020.11.23.,KBS 연예,"한지민X남주혁, 영화 '조제'로 다시 한 번 로맨스","위스키 수집을 좋아하는 주인공 '조제'와 한지민은 술을 이야기할 때 눈을 빛내는 점이 닮았다고. 그런 '조제'를 지켜보는 '영석'역을 맡은 남주혁 또한 실제로 옆에서 지켜본 결과, 한지민이 평소 어떤 것에 호기심을..."
533,2020.11.23.,뉴스인사이드,"'볼륨을 높여요' 남주혁 ""세상에 천사가 있다면 한지민 선배님일 것""","강한나가 ""영화 '조제' 캐릭터와 닮은 점이 뭐라고 생각하냐""고 묻자 한지민은 ""위스키에 관해 말할 때 눈을 반짝인다는게 (조제와) 비슷하다""며 ""정확히 위스키""라고 밝혀 웃음을 자아냈다. 남주혁은 ""영화 속 상대배역이..."
534,2020.11.23.,OSEN,"'볼륨을 높여요' 남주혁 ""세상에 천사가 있다면 한지민 선배님일 것""","DJ 강한나가 ""영화 '조제' 캐릭터와 닮은 점이 뭐라고 생각하냐""고 묻자 한지민은 ""위스키에 관해 말할 때 눈을 반짝인다는게 (조제와) 비슷하다""며 ""정확히 위스키다""라고 밝혀 청취자들을 폭소케 했다. 이에 청취자들은..."
535,2020.11.23.,TV리포트,"'볼륨' 남주혁 ""'조제' 제발회서 눈물? 영상 처음 봐서 감정 고조…죄송""","'캐릭터와 닮은 점'에 대해 한지민은 ""조제와 위스키 및 술에 관해 말할 때 눈을 반짝인다는게 비슷하다""고 밝혔다. 이어 남주혁은 ""영석과 따뜻함이 닮았다""고 자신있게 답했다. 한편 영화 '조제'는 ‘최악의 하루’, ‘더..."
536,2020.11.23.,이코노미조선,＜박순욱의 술기행＞ [Interview] 도정한 쓰리 소사이어티스 대표 | “한국 최...,대표가 위스키 증류 방법에 대해 설명하고 있다. 사진 박순욱 조선비즈 선임기자한국 최초의 싱글몰트 위스키 증류소 ‘쓰리 소사이어티스’는 경기도 남양주시 화도읍 언덕배기에 자리 잡았다. 왜 남양주일까. 쓰리...
537,2020.11.23.,신아일보,맥캘란 더블캐스크 15년·18년 국내 출시…라인업 확대,싱글몰트 위스키로 탄생한 제품이 맥캘란 더블캐스크의 장점이다. 아메리칸 셰리 오크통에서 나오는... 이번에 출시한 맥캘란 더블캐스크 2종은 오는 25일부터 전국 주요 위스키 바와 리쿼샵에서 구입할 수 있다....
538,2020.11.23.,메트로신문,"맥캘란 더블캐스크, 15년과 18년 국내 출시…맥캘리언 활동 시작",싱글몰트 위스키로 탄생한 제품이 맥캘란 더블캐스크의 장점이다. 아메리칸 셰리 오크통에서 나오는... 이번 출시한 맥캘란 더블캐스크 2종은 11월 25일부터 전국 주요 위스키 바와 주류 전문점에서 만날 수 있다....
539,2020.11.23.,매일경제,맥캘란 더블캐스크 15년과 18년 국내 출시,"싱글몰트 위스키로 탄생한 제품이다. 아메리칸 셰리 오크통에서 나오는 바닐라와 시트러스, 버터스카치의... 이번에 출시한 맥캘란 더블캐스크 2종은 25일부터 전국 주요 위스키 바와 리쿼샵에서 만날 수 있다...."
540,2020.11.23.,파이낸셜뉴스,맥캘란 더블캐스크 15년·18년 국내 출시...'맥캘리언' 활동 시작,싱글몰트 위스키로 탄생한 제품이 맥캘란 더블캐스크의 특징이다. 아메리칸 셰리 오크통에서 나오는... 이번 출시한 맥캘란 더블캐스크 2종은 오는 25일부터 전국 주요 위스키 바와 리쿼샵에서 판매된다.
541,2020.11.23.,이투데이,'맥켈란 더블캐스크' 15ㆍ18년산 국내 출시,이투데이=유현희 기자 | 디앤피스피리츠가 싱글몰트 위스키인 맥캘란 더블캐스크 15년과 맥캘란 더블캐스크... 이번 출시한 맥캘란 더블캐스크 2종은 25일부터 전국 주요 위스키 바와 리쿼샵에서 판매한다.
542,2020.11.23.,서울와이어,"맥캘란, 더블캐스크 15년·18년 국내 출시","싱글몰트 위스키로 탄생한 제품이 맥캘란 더블캐스크의 특징이다. 아메리칸 셰리 오크통에서 나오는... 과일맛과 셰리, 스모키우드의 풍미가 어우러진다. 오는 25일부터 전국 주요 위스키 바와 리쿼샵에서 구매할 수 있다."
543,2020.11.21.,파이낸셜뉴스,맥주와 카드사의 만남? 이종산업 콜라보 '활발',위스키 업체 디아지오코리아는 힙합 서바이벌 오디션 프로그램 Mnet '쇼미더머니9'과 함께 ‘조니워커 쇼미더머니9 콜라보레이션 패키지'를 출시했다. 이번 콜라보에 힘입어 패키지에는 쇼미더머니9 로고와 함께 각...
544,2020.11.20.,CNB뉴스,"정태영 현대카드 부회장, 코로나19로 달라진 일상에 온택트 커뮤니케이션 접목",엉뚱하게도 내가 너무 와인과 위스키만을 고집했다는 반성도 했다. 한잔의 마티니(드라마에선 깁슨이지만)가 얼마나 클래식하고 우아하던가”라는 글을 남겼다. 이처럼 온택트 라이프가 일상화되면서 기업의...
545,2020.11.20.,소믈리에타임즈,14억에 팔린 '윈스턴 처칠'의 조니워커 위스키 그림,"위스키' 그림 <사진=Sotheby's> 1930년대 윈스턴 처칠 경(Sir Winston Churchill)이 그린 '조니워커 그림'이 런던 소더비 경매에서 98만 3,000파운드(한화 약 14억 5,000만 원)에 팔렸다. 조니워커(Johnnie Walker) 위스키는..."
546,2020.11.20.,소믈리에타임즈,[송정하의 와인스케치북] 음악 혹은 재즈 그리고 와인,오크 향이 진하게 배어 나오는 위스키 같다고나 할까. 밤에 만난 낯선 이를 유혹하는 'Strangers in the night'의 능글맞은 가사도 그가 부르면 그저 부드럽고 젠틀하게 느껴지니 말이다. 음악과 술 혹은 와인의 공통점이...
547,2020.11.20.,그린포스트코리아,"서비스 경쟁 치열해지는 편의점 업계... 미션은 ""변화에 이색 더하기""","주류 스마트 오더의 편의점 최초 사례로 와인, 위스키, 보드카, 기타 리큐르 주류 등 250여종을 구매할 수 있다. 주류 수령은 지역에 따라 당일 배송과 지정일 배송 시스템으로 나뉘고 점포에서 신분증 확인이 추가로..."
548,2020.11.20.,스포츠서울,"발렌타인 싱글 몰트 팝업 스페이스, 위스키 업계 팝업 스토어의 공식을 깨다!","“위스키 브랜드의 팝업 스페이스도 컨템포러리하고 재미있을 수 있다! “ 주류업계, 특히 그 중 위스키 브랜드가 진행하는 팝업 스토어는 소비자들의 브랜드 체험 강화를 위해 지속적으로 진행되고 있다. 각 위스키..."
549,2020.11.20.,동아일보,‘발렌타인 싱글 몰트 그 비밀을 만나다’ 팝업 스페이스 서울 인사동에 개점,프리미엄 스카치위스키 브랜드 발렌타인(Ballantine’s)은 브랜드 최초로 선보이는 ‘발렌타인 싱글 몰트... 우선 200년 역사를 가진 발렌타인이 공개한 싱글 몰트 위스키의 비밀을 만난다는 콘셉트로 운영한다. 발렌타인...
550,2020.11.20.,매경이코노미,동유럽·오렌지·프리미엄·데일리…코로나로 다시 전성기 맞은 와인 시장,"편의점 내 전용 매대를 설치해 와인 150여종, 위스키 70여종을 진열, 판매한다. 점주와 고객 모두에게 반응이 좋아 지난해부터 두 개 중 하나꼴로 늘리게 됐다고. 여성 소비층도 늘었다. 이마트에서는 그동안 와인 소비자의..."
551,2020.11.20.,얼리어답터,조니 워커에 새겨진 ‘200’의 의미,스카치위스키 브랜드 조니 워커(Johnnie Walker)는 지난 6월 탄생 200주년을 기념하는 조니 워커 레드와 블랙... 블렌딩한 위스키입니다. 200년 역사가 고스란히 담긴 위스키라는 점에서 특별함을 더한 셈이죠. 리미티드...
552,2020.11.20.,더구루,'트위트'로 포인트 주고 싶다면…스트레스성 탈모에 효과 '리스킨 헤어토닉',한마디로 표현하기 어려운 향미의 위스키처럼 트위드도 복합적인 분위기를 갖고 있다. 위스키처럼 트위드도 스코틀랜드가 주산지다. 비바람이 잦은 땅에서 나와 억세고 투박하지만 스타일링을 잘하면 지적인 느낌을...
553,2020.11.19.,농민신문,[요즘 이 책] 전세계 술의 역사 ‘한모금’…한국의 음식 역사 ‘한숟갈’,이밖에 보드카·럼·위스키 등 다양한 술의 탄생과 변천사가 담겼다. 책을 펼쳐 들면 오늘 마실 한잔 술이 어제의 그것과 달리 보인다. 백년식사 주영하／휴머니스트 352쪽／2만원 백년식사 19세기말∼21세기초 식생활 해석...
554,2020.11.19.,메종,"연말은 술과 함께, 새롭게 출시된 와인과 샴페인 리스트","글렌모렌지, 어 테일오브 케이크 특별한 날 먹는 케이크의 추억과 달콤함을 싱글 몰트 스카치위스키에 담았다. 꿀, 화이트 초콜릿, 과일의 탁월한 풍미가 입안에 폭발하듯 퍼지는 맛을 음미할 수 있다. 20만원대 web..."
555,2020.11.19.,매일경제,"디아지오, 평균 20% 할인 `위스키 페스티벌` 진행","국내 1위 위스키 업체 디아지오코리아(대표 댄 해밀턴)는 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 '위스키 페스티벌' 행사를 진행한다고 19일 밝혔다. 이번..."
556,2020.11.19.,뉴스1,"""'독주' 가고 '저도주' 시대 왔다""…디아지오, 'W 포트폴리오' 완성",소주는 물론 위스키도 도수를 낮췄다. 45도가 넘는 정통 위스키 대신 저도주가 대세가 됐다. 19일 업계에 따르면 국내 위스키 업계 1위 디아지오코리아는 저도주 시대를 이끌고 있다. 국내 최초 32.5도의 신제품 '더블유 19...
557,2020.11.19.,싱글리스트,연말 홈술·홈파티족 관심! 디아지오 '위스키 페스티벌' 오픈,"전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 합리적 가격에 제공하는 '위스키 페스티벌' 행사가 열린다. 올 연말 '위스키 페스티벌'은 매력적인 상품들로 풍성하게 준비했다. 평소 판매되지..."
558,2020.11.19.,뉴스1언론사 선정,[조성관의 세계인문여행] 스코틀랜드에 관한 쓸데없는 생각,"술을 좋아하는 사람이라면 스카치 위스키를, 골퍼들은 세인트 앤드루스 클럽의 링크스 코스를, 공연예술을... 우리나라에서 소비되는 위스키의 대부분이 스코틀랜드 위스키다. 조니 워커, 밸런타인, 글렌피딕..."
559,2020.11.19.,아시아경제,'집콕족' 와인 열풍에 편의점·마트 매출 급증,"이마트24는 지난 2월 론칭한 주류 특화매장(전용매대에 와인, 위스키 등을 진열해 판매하는 편의점 안 전문매장)을 2400개로 늘렸다. 그결과 올해 와인 매출은 지난해 같은 기간 대비 2배 가까이 증가했다. 대형마트서도..."
560,2020.11.19.,세계일보,"연말 파티, 선물, 홈술 걱정? OO으로 해결","국내 1위 위스키 업체 디아지오코리아(대표 댄 해밀턴)가 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 ‘위스키 페스티벌’ 행사를 진행한다고 11월 19일..."
561,2020.11.19.,이뉴스투데이,"디아지오, 위스키 페스티벌…""연말 파티·선물·홈술 걱정 해결""","디아지오코리아가 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 '위스키 페스티벌' 행사를 진행한다. [사진=디아지오코리아] 디아지오코리아가 전국 이마트..."
562,2020.11.19.,데일리안,"디아지오코리아, 대형마트서 ‘위스키 페스티벌’ 진행…평균 20% 할인 판매","디아지오코리아가 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 ‘위스키 페스티벌’ 행사를 진행한다고 19일 밝혔다. 디아지오코리아는 앞서 지난 5월 진행된..."
563,2020.11.19.,파이낸셜뉴스,"디아지오, 대형마트서 '위스키 페스티벌'..평균 20%↓","디아지오코리아는 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 '위스키 페스티벌' 행사를 진행한다고 19일 밝혔다. 디아지오코리아는 앞서 지난 5월 진행된..."
564,2020.11.19.,뉴시스,"디아지오코리아, '위스키 페스티벌'...대형마트서 20% 할인",디아지오코리아가 전국 이마트 홈플러스 롯데마트 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 '위스키 페스티벌' 행사를 진행한다고 19일 밝혔다. 디아지오코리아는 앞서 지난 5월 진행된...
565,2020.11.19.,이데일리,디아지오코리아 `위스키 페스티벌`…평균 20% 할인,"국내 1위 위스키 업체 디아지오코리아는 전국 이마트, 홈플러스, 롯데마트, 빅마켓에서 다양한 프리미엄 위스키를 평균 20% 할인된 가격에 제공하는 ‘위스키 페스티벌’ 행사를 진행한다고 19일 밝혔다...."
566,2020.11.19.,한겨레,"[ESC] 나마스테, 인도! 안녕, 인도!","떼춤과 뮤지컬 신이 1초도 나오지 않는 인도 영화나, 짜이(인도의 차)보다 커피가 대세인 인도 남부 지역의 100년 된 커피숍을 포함해 인도의 와인과 위스키에 대해서도 수다 떨고 싶었다. 몇 안 되는 인도 친구들과..."
567,2020.11.18.,스포츠조선,"현대카드, 다양한 '온택트 활동' 눈길…정태영 부회장의 '온택트 라이프'는?","엉뚱하게도 내가 너무 와인과 위스키만을 고집했다는 반성도 했다. 한잔의 마티니(드라마에선 깁슨이지만)가 얼마나 클래식하고 우아하던가""라는 글을 남겼다. 이처럼 온택트 라이프가 일상화되면서 기업의..."
568,2020.11.18.,디지틀조선일보,"주한외국관광청, 온라인 전시회 및 캠페인 진행","무료로 즐길 수 있는 마스터 클래스들은 다채로운 시리즈로 와인뿐만 아니라 샴페인, 사케, 위스키, 커피와 같은 다양한 주류와 이들과 궁합을 따진 음식, 동서양의 음식 문화가 녹아있는 홍콩의 식탁 메뉴 등..."
569,2020.11.18.,글로벌이코노믹,"정태영 현대카드 부회장, 언택트 트렌드 맞춰 온택트 라이프에 주목하다",엉뚱하게도 내가 너무 와인과 위스키만을 고집했다는 반성도 했다. 한잔의 마티니(드라마에선 깁슨이지만)가 얼마나 클래식하고 우아하던가”라는 글을 남겼다. 이처럼 온택트 라이프가 일상화되면서 기업의...
570,2020.11.18.,소믈리에타임즈,"스코틀랜드 와인 상점, 세계 최초로 '종이병 와인' 판매 시작","앤 위스키(WoodWinters Wines and Whiskey) 매장에서 판매되며 가격은 12.5 파운드(한화 약 1만 8,300원)이다. 우드윈터스 와인즈 앤 위스키의 설립자 더글라스 우드(Douglas Wood)는 ""세계 최초로 종이병에 담긴 와인을..."
571,2020.11.18.,연합뉴스,"말레이 쿠알라룸푸르, 학교·예배당 앞 술 판매 금지키로","쿠알라룸푸르시는 내년 10월 1일부터 식료품점과 편의점, 중국 의약품점에서 위스키, 브랜디 등 알코올 도수가 높은 독주 판매를 금지한다. 독주는 대형 마트와 도매점에서만 구매할 수 있다. 편의점 등은 오전 7시부터..."
572,2020.11.18.,아시아타임즈,"[인터뷰] ""19년 제품 가장 좋아해요""...강윤수 발베니 브랜드 매니저",다양한 발베니 위스키 중 하나를 추천해 달라는 말에 강 매니저는 “다 자식과 같은 제품들이라 쉽지 않다”며 “각 제품마다 개성이 다 뚜렷하다. 저는 19년 제품을 가장 좋아한다”고 설명했다. 이어 “발베니는...
573,2020.11.18.,한국경제,"빈토리오, ‘호락 소주에어레이터’ 출시… 와디즈 펀딩 9031% 성공","빈토리오 관계자는 “술은 마시는 분위기, 마시는 장소, 술잔이나 기타 액세서리 등을 갖추었는지에 따라 다른 느낌으로 다가온다”라며 “위스키나 와인, 사케 등의 경우 전용 잔이나 마시는 예절 등이 보편화되어 있는..."
574,2020.11.18.,아시아타임즈,[르포] 나만 알고 싶은 위스키…‘발베니 스토리 전시회’ 가봤더니,싱글몰트 위스키 발베니를 한 번에 즐길 수 있는 공간이 마련됐다. 한 병에 수십만원을 호가하는 술이지만... 발베니는 윌리엄그랜트앤선즈코리아의 싱글몰트 위스키 브랜드로 전 세계서 가장 인기 있는 위스키 중...
575,2020.11.18.,이데일리,"발렌타인, 인사동에 싱글 몰트 팝업 스페이스 오픈",페르노리카 코리아의 프리미엄 스카치 위스키 발렌타인은 서울 종로구 인사동에 있는 코트(KOTE)에서 오는... 발렌타인 위스키 블렌딩에 있어 가장 중요한 역할을 하는 세 가지 핵심 몰트 위스키다. 2017년 출시 이후...
576,2020.11.17.,FETV,"디아지오코리아, ‘더블유 17·더블유 아이스’ 2종 리뉴얼 출시","슈퍼프리미엄 스카치위스키 원액을 담은 ‘더블유 19’와 ‘더블유 17’, 스코틀랜드산 헤더허니가... ‘더블유 17’은 17년 숙성된 ‘슈퍼프리미엄 스카치위스키 원액’을 담아 퀄리티 높은 풍미가 특징이다...."
577,2020.11.17.,조선비즈,"빈토리오, '호락 소주에어레이터' 와디즈 펀딩 성황리에 성공","이어 ""술은 마시는 분위기, 장소, 술잔이나 기타 액세서리 등에 따라 다른 느낌으로 다가온다""며, ""위스키나 와인, 사케 등의 경우 전용 잔이나 마시는 예절 등이 보편화되어 있는 것에서 알 수 있듯이, 외국인들이 소주를..."
578,2020.11.17.,프라임경제,[오늘 뭐 먹지] 오리온·오비맥주·한국솔가 외,'더블유 17'은 17년 숙성된 '슈퍼프리미엄 스카치위스키 원액'을 담아 퀄리티 높은 풍미가 특징이다.... '더블유 아이스'는 엄선된 스카치 위스키 원액에 부드러움을 극대화하기 위해 영하 8도의 냉각 여과 공법(Chill...
579,2020.11.17.,MBC연예,"[단독] 안보현·진구, '태양의 후예' 선후임 다시 뭉친다",두 사람이 진행하는 영상 콘텐츠의 제목은 '위스키 온 더 로드'(가제)다. 함께 위스키 시음 식(食)기행을 다니며 위스키에 대한 품평을 전하는 방식이다. 안보현과 진구는 KBS2 드라마 '태양의 후예'(2016)에 함께 출연해...
580,2020.11.17.,세계일보,"디아지오코리아, 탁월한 풍미에 새로운 감성 담았다!","국내 1위 위스키 업체 디아지오코리아(대표 댄 해밀턴)는 17일 프리미엄 저도주 ‘더블유 17(W 17)’과... 슈퍼프리미엄 스카치위스키 원액을 담은 ‘더블유 19’와 ‘더블유 17’, 스코틀랜드산 헤더허니가 함유된..."
581,2020.11.17.,이투데이,"디아지오코리아, '더블유 바이 윈저' 리뉴얼 출시",‘더블유 17’은 17년 숙성된 ‘슈퍼프리미엄 스카치위스키 원액’을 담아 퀄리티 높은 풍미가 특징이다. ‘더블유 아이스’는 엄선된 스카치 위스키 원액에 부드러움을 극대화하기 위해 영하 8도의 냉각 여과...
582,2020.11.17.,소믈리에타임즈,제임슨(Jameson)의 위스키로 만든 '크리스마스 트리',제임슨 위스키로 만든 '크리스마스 트리' <사진=Jameson> 페르노리카가 소유한 아이리시 위스키 '제임슨(Jameson)'이 곧 다가오는 크리스마스를 맞아 특별한 '크리스마스 트리'를 공개했다. 제임슨은 빈 위스키 병으로...
583,2020.11.17.,중앙일보,[더오래]“위스키 맛도 아는 만큼”생산과정 공개하는 증류소,"━ 김대영의 위스키 읽어주는 남자(94) 위스키를 마실 때 알 수 있는 정보는 숙성 연수와 알코올 도수 정도다. 좀 더 알 수 있는 거라면 증류한 해와 병입한 해, 오크통 타입 정도다. 그런데 ‘위스키 생산의 모든 과정을..."
584,2020.11.17.,주간조선언론사 선정,트럼프의 복제인간? 존슨 죽이기 바쁜 영국 언론들,분명 둘은 타고난 친구는 아니다”라면서도 “아마도 우리는 차 한잔이나 위스키를 손에 들고 앉아서 깊은 숨을 쉬어야 한다”라고 했다. 바이든과 존슨은 한 번도 만난 적이 없지만 바이든의 당선에 너무 당황하지...
585,2020.11.17.,파이낸셜뉴스,"디아지오코리아, '더블유17·더블유 아이스' 리뉴얼",더블유 17은 17년 숙성된 '슈퍼프리미엄 스카치위스키 원액'을 담아 퀄리티 높은 풍미가 특징이다. 더블유 아이스는 엄선된 스카치 위스키 원액에 부드러움을 극대화하기 위해 영하 8도의 냉각 여과 공법으로 제조됐다....
586,2020.11.17.,이뉴스투데이,디아지오코리아 '더블유 17·더블유 아이스' 2종 리뉴얼 출시,"더블유 17은 17년 숙성된 슈퍼프리미엄 스카치위스키 원액을 담아 오크향과 다양한 과일, 바닐라의 달콤하고 진한 풍미의 밸런스를 느낄 수 있다. 더블유 아이스는 엄선된 스카치 위스키 원액에 부드러움을 극대화하기..."
587,2020.11.17.,부산제일경제,"이마트24, 와인 O2O 서비스 올해 안 전국 확대","올해 이마트24 와인 매출은 지난해 같은 기간(1월~10월) 대비 186% 성장했으며 주류 특화매장(전용매대에 와인, 위스키 등을 진열해 판매하는 편의점 안 전문매장)은 지난달 말 기준 2400점을 돌파했다. 손아름 이마트24..."
588,2020.11.17.,EBN,디아지오코리아 '더블유17'·'아이스' 리뉴얼 출시,"슈퍼프리미엄 스카치위스키 원액을 담은 ‘더블유 19’와 ‘더블유 17’, 스코틀랜드산 헤더허니가 함유된... ‘더블유 17’은 17년 숙성된 ‘슈퍼프리미엄 스카치위스키 원액’을 담아 퀄리티 높은 풍미가 특징이다...."
589,2020.11.17.,이데일리,"디아지오코리아, 저도주 2종 리뉴얼 출시","국내 1위 위스키 업체 디아지오코리아는 17일 프리미엄 저도주 ‘더블유 17(W 17)’과 ‘더블유 아이스(W ICE)... 슈퍼프리미엄 스카치위스키 원액을 담은 ‘더블유 19’와 ‘더블유 17’, 스코틀랜드산 헤더허니가..."
590,2020.11.17.,싱글리스트,"디아지오, 저도주 '더블유 17·더블유 아이스' 리뉴얼 출시","국내 위스키업체 디아지오코리아가 '더블유 바이 윈저(W by Windsor)' 라인업에 다양한 도수와 연산, 풍미... 슈퍼프리미엄 스카치위스키 원액을 담은 '더블유 19'와 '더블유 17', 스코틀랜드산 헤더허니가 함유된 '더블유..."
591,2020.11.17.,뉴시스,"디아지오코리아, '더블유 17·아이스' 2종 리뉴얼 출시",'더블유 17'은 17년 숙성된 '슈퍼프리미엄 스카치위스키 원액'을 담아 퀄리티 높은 풍미가 특징이다. '더블유 아이스'는 엄선된 스카치 위스키 원액에 부드러움을 극대화하기 위해 영하 8도의 냉각 여과 공법으로 제조된...
592,2020.11.17.,이코노믹리뷰,"[오늘의 신상품] 디아지오코리아, '더블유 17·더블유 아이스' 2종 리뉴얼 출...","출처=디아지오코리아 국내 위스키 업체 디아지오코리아는 프리미엄 저도주 '더블유 17(W 17)'과 '더블유... 슈퍼프리미엄 스카치위스키 원액을 담은 '더블유 19'와 '더블유 17', 스코틀랜드산 헤더허니가 함유된 '더블유..."
593,2020.11.17.,아시아경제,"디아지오코리아, ‘더블유17·더블유 아이스’ 2종 리뉴얼 출시","슈퍼프리미엄 스카치위스키 원액을 담은 ‘더블유 19’와 ‘더블유 17’, 스코틀랜드산 헤더허니가 함유된... ‘더블유 17’은 17년 숙성된 ‘슈퍼프리미엄 스카치위스키 원액’을 담아 퀄리티 높은 풍미가 특징이다...."
594,2020.11.16.,천지일보,"이마트24, 전국 3000점에 와인 O2O 서비스 도입","올해 와인 매출은 지난해 같은 기간(1~10월) 대비 186% 신장했으며 주류 특화매장(전용매대에 와인, 위스키 등을 진열해 판매하는 편의점 안 전문매장)은 10월 말 기준 2400점을 돌파했다. 손아름 이마트24 주류..."
595,2020.11.16.,톱스타뉴스,"""'온앤오프' 시청률 올랐다""…성시경, 64점으로 제과기능사 실기 시험 합격","소스를 뭘 할까 하다가 팬분께 받은 푸틴 그레이비가 있길래 고기 누룽지에 버터 넣고 좋은 위스키로 플람베하고 블랙페퍼 소스 만들어 봤어요. 맥주 한 캔과 플람베한 위스키 한 잔. 외롭지만 황홀한 자축""이라고 말하며..."
596,2020.11.16.,쿡앤셰프,"JW 메리어트 동대문 스퀘어 서울, 더 그리핀, ‘라이브 재즈 나잇’","이 외에, 더 그리핀은 시그니처 칵테일, 엄선된 다양한 품종의 와인 리스트는 물론, 싱글 몰트위스키 셀렉션 및 20여 가지 시가 컬렉션을 갖추고 있어 흥인지문의 야경을 한눈에 담을 수 있는 루프톱 바에서..."
597,2020.11.16.,금강일보,쪼그라든 주류 소비에 '지방세 전환 솔솔',"위스키(92.1%↓), 맥주(16.5%↓), 탁주(14.0%↓), 희석식소주(4.4%↓) 순으로 낙폭이 컸다. 주류업계 관계자는 ""출고량이 급격히 떨어진 시점은 김영란법이 시행된 지난 2016년부터다. 이어 술 소비에 영향을 주는 윤창호법..."
598,2020.11.16.,메트로신문,"이마트24, 와인 판매에 진심이다!","실제로 올해 이마트24의 와인 매출은 지난해 같은 기간(1월~10월) 대비 186% 신장했으며, 주류 특화매장(전용매대에 와인, 위스키 등을 진열해 판매하는 편의점 안 전문매장)은 10월 말 기준 2400점을 돌파했다...."
599,2020.11.16.,그린포스트코리아,'NO 재팬'으로 지난해 주류 수입 줄어... 10년 만에 감소세,맥주 다음으로 수입 비중이 컸던 위스키도 지난해 출고량이 감소하면서 2010년 이후 9년 연속 감소세를 이어가고 있다. 지난해 수입 위스키 출고량은 전년 대비 15.6% 줄어든 1만2000㎘다. 위스키 판매량이 감소한...
600,2020.11.16.,UPI뉴스,"JW 메리어트 동대문 '더 그리핀', 세계적 뮤지션과 라이브 재즈 힐링 여행","JW 메리어트 동대문 관계자는 ""더 그리핀은 시그니처 칵테일, 엄선된 다양한 품종의 와인 리스트는 물론, 싱글 몰트위스키 셀렉션 및 20여 가지 시가 컬렉션을 갖추고 있다""며 ""흥인지문의 야경을 한눈에 담을 수..."
601,2020.11.16.,뉴스1,"페르노리카, 인사동서 ‘발렌타인 싱글 몰트 그 비밀을 만나다’ 팝업 스페이...",페르노리카 코리아가 전개하는 프리미엄 스카치 위스키 발렌타인(Ballantine’s)이 서울 인사동 소재... 오랜 역사를 지닌 발렌타인 위스키를 현대적으로 재해석해 새로운 경험과 감성을 전달하고자 하는 취지다. 이를...
602,2020.11.16.,대구일보,그 겨울/ 정훈,여기에 이르면 도라지 위스키를 마시며 아쉬움을 달래게 된다. 젓가락을 두드리고 노래를 부르며 한바탕 회포를 풀지만 전쟁의 와중에 잊어버렸다고 생각됐던 그녀에 대한 그리움이 살며시 고개를 든다. 시집 가버린...
603,2020.11.16.,브릿지경제,지난해 수입 주류 출고량 10년만에 하락세 전환… 일본 불매 등 영향,시행되면서 위스키 판매가 타격을 입었다고 분석했다. 수입 맥주 시장은 맥주를 중심으로 꾸준히... 최근에는 알코올 도수가 높은 고도주를 기피하는 현상도 심해지면서 위스키 수입이 줄고 있다고 주류업계는...
604,2020.11.16.,스포츠조선,일본 맥주 불매 영향…지난해 수입 주류 출고량 10년 만에 감소,수입 주류 중 맥주 다음으로 비중이 큰 위스키는 2010년 이후 9년 연속 감소했다. 지난해 출고량은 1만2000... 줄고 저녁 회식이나 '독한 술'을 자제하는 분위기가 형성되면서 위스키 업계가 타격을 받았다는 분석이다.
605,2020.11.16.,더드라이브,‘아이언맨 사나이’ 머스크도 못 피한 그 바이러스…,"그는 생방송 팟캐스트에서 “대마초가 생산성에 도움이 될지 모르겠다”라며 마리화나를 태우며 위스키를 마시는 장면을 공개한 바 있다. 그는 민간 우주개발 업체 스페이스X를 소유하고 있는데, 미국..."
606,2020.11.16.,MBC,"작년 주류 수입 10년 만에 감소…""일본 맥주 불매 영향""",지난해 수입 위스키 출고량도 1만2천㎘로 전년보다 15.6% 줄었는데 부정청탁금지법과 주 52시간제의 시행 등으로 유흥업소용과 저녁 회식 등이 줄면서 위스키 수요가 하락하고 있는 것으로 보입니다.
607,2020.11.16.,조선일보,맛있는 겨울이 시작된다,"고급 위스키와 동일하게 동(銅)증류기로 증류해 풍미의 부드러움을 높이고, 300일간 한국 전통 항아리에서 두 번 숙성하여 원재료가 가진 깊은 맛이 오랫동안 유지되도록 했다. ‘혼’은 소비자 사이에서..."
